Zdroj;Èas;prefix address;prefix mask;metrika;next-hop
B;111600;5.110.240.0;20;[20/0];via 217.192.89.50
B;111600;5.111.0.0;20;[20/0];via 217.192.89.50
B;111600;5.111.16.0;20;[20/0];via 217.192.89.50
B;111600;5.111.32.0;20;[20/0];via 217.192.89.50
B;111600;5.111.48.0;20;[20/0];via 217.192.89.50
B;111600;5.111.64.0;20;[20/0];via 217.192.89.50
B;111600;5.111.80.0;20;[20/0];via 217.192.89.50
B;111600;5.111.96.0;20;[20/0];via 217.192.89.50
B;111600;5.111.112.0;20;[20/0];via 217.192.89.50
B;111600;5.111.128.0;20;[20/0];via 217.192.89.50
B;111600;5.111.144.0;20;[20/0];via 217.192.89.50
B;111600;5.111.160.0;20;[20/0];via 217.192.89.50
B;111600;5.111.176.0;20;[20/0];via 217.192.89.50
B;108000;5.111.192.0;20;[20/0];via 217.192.89.50
B;108000;5.111.208.0;20;[20/0];via 217.192.89.50
B;108000;5.111.224.0;20;[20/0];via 217.192.89.50
B;108000;5.111.240.0;20;[20/0];via 217.192.89.50
B;140400;5.112.0.0;16;[20/0];via 94.142.247.3
B;140400;5.112.0.0;18;[20/0];via 12.0.1.63
B;140400;5.112.0.0;20;[20/0];via 94.142.247.3
B;140400;5.112.16.0;20;[20/0];via 94.142.247.3
B;140400;5.112.32.0;20;[20/0];via 94.142.247.3
B;280800;5.112.48.0;20;[20/0];via 4.68.4.46
B;140400;5.112.64.0;18;[20/0];via 12.0.1.63
B;140400;5.112.64.0;20;[20/0];via 94.142.247.3
B;140400;5.112.80.0;20;[20/0];via 94.142.247.3
B;280800;5.112.96.0;20;[20/0];via 4.68.4.46
B;280800;5.112.112.0;20;[20/0];via 4.68.4.46
B;140400;5.112.128.0;18;[20/0];via 12.0.1.63
B;280800;5.112.128.0;20;[20/0];via 4.68.4.46
B;280800;5.112.144.0;20;[20/0];via 4.68.4.46
B;140400;5.112.160.0;20;[20/0];via 94.142.247.3
B;280800;5.112.176.0;20;[20/0];via 4.68.4.46
B;140400;5.112.192.0;18;[20/0];via 12.0.1.63
B;140400;5.112.192.0;20;[20/0];via 94.142.247.3
B;140400;5.112.208.0;20;[20/0];via 94.142.247.3
B;280800;5.112.224.0;20;[20/0];via 4.68.4.46
B;280800;5.112.240.0;20;[20/0];via 4.68.4.46
B;280800;5.113.0.0;16;[20/0];via 4.68.4.46
B;140400;5.113.0.0;18;[20/0];via 94.142.247.3
B;280800;5.113.0.0;20;[20/0];via 64.71.137.241
B;280800;5.113.16.0;20;[20/0];via 4.68.4.46
B;280800;5.113.32.0;20;[20/0];via 4.68.4.46
B;280800;5.113.48.0;20;[20/0];via 4.68.4.46
B;280800;5.113.64.0;18;[20/0];via 4.68.4.46
B;280800;5.113.64.0;20;[20/0];via 4.68.4.46
B;140400;5.113.80.0;20;[20/0];via 94.142.247.3
B;140400;5.113.96.0;20;[20/0];via 94.142.247.3
B;140400;5.113.112.0;20;[20/0];via 94.142.247.3
B;280800;5.113.128.0;18;[20/0];via 4.68.4.46
B;280800;5.113.128.0;20;[20/0];via 4.68.4.46
B;280800;5.113.144.0;20;[20/0];via 4.68.4.46
B;280800;5.113.160.0;20;[20/0];via 4.68.4.46
B;280800;5.113.176.0;20;[20/0];via 64.71.137.241
B;140400;5.113.192.0;18;[20/0];via 94.142.247.3
B;140400;5.113.192.0;20;[20/0];via 94.142.247.3
B;140400;5.113.208.0;20;[20/0];via 94.142.247.3
B;280800;5.113.224.0;20;[20/0];via 4.68.4.46
B;280800;5.113.240.0;20;[20/0];via 4.68.4.46
B;140400;5.114.0.0;16;[20/0];via 94.142.247.3
B;280800;5.114.0.0;18;[20/0];via 4.68.4.46
B;280800;5.114.0.0;20;[20/0];via 4.68.4.46
B;280800;5.114.16.0;20;[20/0];via 4.68.4.46
B;280800;5.114.32.0;20;[20/0];via 4.68.4.46
B;140400;5.114.48.0;20;[20/0];via 94.142.247.3
B;280800;5.114.64.0;18;[20/0];via 4.68.4.46
B;140400;5.114.64.0;20;[20/0];via 94.142.247.3
B;280800;5.114.80.0;20;[20/0];via 4.68.4.46
B;140400;5.114.96.0;20;[20/0];via 94.142.247.3
B;140400;5.114.112.0;20;[20/0];via 94.142.247.3
B;280800;5.114.128.0;18;[20/0];via 4.68.4.46
B;140400;5.114.128.0;20;[20/0];via 94.142.247.3
B;140400;5.114.144.0;20;[20/0];via 94.142.247.3
B;140400;5.114.160.0;20;[20/0];via 94.142.247.3
B;140400;5.114.176.0;20;[20/0];via 94.142.247.3
B;140400;5.114.192.0;18;[20/0];via 94.142.247.3
B;140400;5.114.192.0;20;[20/0];via 94.142.247.3
B;140400;5.114.208.0;20;[20/0];via 94.142.247.3
B;280800;5.114.224.0;20;[20/0];via 4.68.4.46
B;280800;5.114.240.0;20;[20/0];via 4.68.4.46
B;15550;5.115.0.0;16;[20/10];via 89.149.178.10
B;15550;5.115.0.0;18;[20/10];via 89.149.178.10
B;15554;5.115.0.0;20;[20/10];via 89.149.178.10
B;15554;5.115.16.0;20;[20/10];via 89.149.178.10
B;15554;5.115.16.0;21;[20/10];via 89.149.178.10
B;15554;5.115.24.0;21;[20/10];via 89.149.178.10
B;15554;5.115.32.0;20;[20/10];via 89.149.178.10
B;15554;5.115.48.0;20;[20/10];via 89.149.178.10
B;15550;5.115.64.0;18;[20/10];via 89.149.178.10
B;15554;5.115.64.0;20;[20/10];via 89.149.178.10
B;15554;5.115.80.0;20;[20/10];via 89.149.178.10
B;15554;5.115.96.0;20;[20/10];via 89.149.178.10
B;15554;5.115.112.0;20;[20/10];via 89.149.178.10
B;15554;5.115.128.0;18;[20/10];via 89.149.178.10
B;15550;5.115.128.0;20;[20/10];via 89.149.178.10
B;15550;5.115.144.0;20;[20/10];via 89.149.178.10
B;15554;5.115.160.0;20;[20/10];via 89.149.178.10
B;15554;5.115.176.0;20;[20/10];via 89.149.178.10
B;15550;5.115.192.0;18;[20/10];via 89.149.178.10
B;15550;5.115.192.0;20;[20/10];via 89.149.178.10
B;15550;5.115.208.0;20;[20/10];via 89.149.178.10
B;15554;5.115.224.0;20;[20/10];via 89.149.178.10
B;15554;5.115.240.0;20;[20/10];via 89.149.178.10
B;15554;5.116.0.0;16;[20/10];via 89.149.178.10
B;15550;5.116.0.0;18;[20/10];via 89.149.178.10
B;15554;5.116.0.0;20;[20/10];via 89.149.178.10
B;15554;5.116.16.0;20;[20/10];via 89.149.178.10
B;15550;5.116.32.0;20;[20/10];via 89.149.178.10
B;15554;5.116.48.0;20;[20/10];via 89.149.178.10
B;15550;5.116.64.0;18;[20/10];via 89.149.178.10
B;15554;5.116.64.0;20;[20/10];via 89.149.178.10
B;15554;5.116.80.0;20;[20/10];via 89.149.178.10
B;15550;5.116.96.0;20;[20/10];via 89.149.178.10
B;15550;5.116.112.0;20;[20/10];via 89.149.178.10
B;194400;5.116.128.0;18;[20/0];via 94.142.247.3
B;15554;5.116.128.0;20;[20/10];via 89.149.178.10
B;15554;5.116.144.0;20;[20/10];via 89.149.178.10
B;15554;5.116.160.0;20;[20/10];via 89.149.178.10
B;15554;5.116.176.0;20;[20/10];via 89.149.178.10
B;15554;5.116.192.0;18;[20/10];via 89.149.178.10
B;15554;5.116.192.0;20;[20/10];via 89.149.178.10
B;15550;5.116.208.0;20;[20/10];via 89.149.178.10
B;15554;5.116.224.0;20;[20/10];via 89.149.178.10
B;15554;5.116.240.0;20;[20/10];via 89.149.178.10
B;15554;5.117.0.0;16;[20/10];via 89.149.178.10
B;15554;5.117.0.0;18;[20/10];via 89.149.178.10
B;15554;5.117.0.0;20;[20/10];via 89.149.178.10
B;15554;5.117.16.0;20;[20/10];via 89.149.178.10
B;15550;5.117.32.0;20;[20/10];via 89.149.178.10
B;15554;5.117.48.0;20;[20/10];via 89.149.178.10
B;15554;5.117.64.0;18;[20/10];via 89.149.178.10
B;15554;5.117.64.0;20;[20/10];via 89.149.178.10
B;15554;5.117.80.0;20;[20/10];via 89.149.178.10
B;15554;5.117.96.0;20;[20/10];via 89.149.178.10
B;15554;5.117.112.0;20;[20/10];via 89.149.178.10
B;15554;5.117.128.0;18;[20/10];via 89.149.178.10
B;15554;5.117.128.0;20;[20/10];via 89.149.178.10
B;15554;5.117.144.0;20;[20/10];via 89.149.178.10
B;15554;5.117.160.0;20;[20/10];via 89.149.178.10
B;15554;5.117.176.0;20;[20/10];via 89.149.178.10
B;15554;5.117.192.0;18;[20/10];via 89.149.178.10
B;15554;5.117.192.0;20;[20/10];via 89.149.178.10
B;15554;5.117.208.0;20;[20/10];via 89.149.178.10
B;15554;5.117.224.0;20;[20/10];via 89.149.178.10
B;15554;5.117.240.0;20;[20/10];via 89.149.178.10
B;77362;5.119.0.0;16;[20/0];via 4.68.4.46
B;77362;5.119.0.0;18;[20/0];via 4.68.4.46
B;77362;5.119.0.0;20;[20/0];via 4.68.4.46
B;194400;5.119.16.0;20;[20/0];via 4.68.4.46
B;241200;5.119.32.0;20;[20/0];via 4.68.4.46
B;194400;5.119.48.0;20;[20/0];via 4.68.4.46
B;77362;5.119.64.0;18;[20/0];via 4.68.4.46
B;194400;5.119.64.0;20;[20/0];via 4.68.4.46
B;194400;5.119.80.0;20;[20/0];via 4.68.4.46
B;140400;5.119.96.0;20;[20/0];via 4.68.4.46
B;140400;5.119.112.0;20;[20/0];via 4.68.4.46
B;237600;5.119.128.0;18;[20/0];via 64.71.137.241
B;77362;5.119.128.0;20;[20/0];via 4.68.4.46
B;237600;5.119.144.0;20;[20/0];via 64.71.137.241
B;77362;5.119.160.0;20;[20/0];via 4.68.4.46
B;237600;5.119.176.0;20;[20/0];via 64.71.137.241
B;237600;5.119.192.0;18;[20/0];via 64.71.137.241
B;237600;5.119.192.0;20;[20/0];via 64.71.137.241
B;237600;5.119.208.0;20;[20/0];via 64.71.137.241
B;77362;5.119.224.0;20;[20/0];via 4.68.4.46
B;77362;5.119.240.0;20;[20/0];via 4.68.4.46
B;140400;5.120.0.0;16;[20/0];via 4.68.4.46
B;77362;5.120.0.0;18;[20/0];via 4.68.4.46
B;77362;5.120.0.0;20;[20/0];via 4.68.4.46
B;241200;5.120.16.0;20;[20/0];via 4.68.4.46
B;241200;5.120.32.0;20;[20/0];via 4.68.4.46
B;194400;5.120.48.0;20;[20/0];via 4.68.4.46
B;241200;5.120.64.0;18;[20/0];via 4.68.4.46
B;194400;5.120.64.0;20;[20/0];via 4.68.4.46
B;194400;5.120.80.0;20;[20/0];via 4.68.4.46
B;140400;5.120.96.0;20;[20/0];via 4.68.4.46
B;140400;5.120.112.0;20;[20/0];via 4.68.4.46
B;194400;5.120.128.0;18;[20/0];via 4.68.4.46
B;77362;5.120.128.0;20;[20/0];via 4.68.4.46
B;77362;5.120.144.0;20;[20/0];via 4.68.4.46
B;77362;5.120.160.0;20;[20/0];via 4.68.4.46
B;237600;5.120.176.0;20;[20/0];via 64.71.137.241
B;194400;5.120.192.0;18;[20/0];via 4.68.4.46
B;237600;5.120.192.0;20;[20/0];via 64.71.137.241
B;237600;5.120.208.0;20;[20/0];via 64.71.137.241
B;77362;5.120.224.0;20;[20/0];via 4.68.4.46
B;77362;5.120.240.0;20;[20/0];via 4.68.4.46
B;280800;5.121.0.0;16;[20/0];via 64.71.137.241
B;280800;5.121.0.0;18;[20/0];via 64.71.137.241
B;280800;5.121.0.0;20;[20/0];via 64.71.137.241
B;241200;5.121.16.0;20;[20/0];via 64.71.137.241
B;241200;5.121.32.0;20;[20/0];via 64.71.137.241
B;280800;5.121.48.0;20;[20/0];via 64.71.137.241
B;237600;5.121.64.0;18;[20/0];via 64.71.137.241
B;241200;5.121.64.0;20;[20/0];via 64.71.137.241
B;241200;5.121.80.0;20;[20/0];via 64.71.137.241
B;241200;5.121.96.0;20;[20/0];via 64.71.137.241
B;241200;5.121.112.0;20;[20/0];via 64.71.137.241
B;241200;5.121.128.0;18;[20/0];via 64.71.137.241
B;237600;5.121.128.0;20;[20/0];via 64.71.137.241
B;237600;5.121.144.0;20;[20/0];via 64.71.137.241
B;237600;5.121.160.0;20;[20/0];via 64.71.137.241
B;237600;5.121.176.0;20;[20/0];via 64.71.137.241
B;198000;5.121.192.0;18;[20/0];via 64.71.137.241
B;237600;5.121.192.0;20;[20/0];via 64.71.137.241
B;237600;5.121.208.0;20;[20/0];via 64.71.137.241
B;122400;5.121.224.0;20;[20/0];via 64.71.137.241
B;237600;5.121.240.0;20;[20/0];via 64.71.137.241
B;237600;5.122.0.0;16;[20/0];via 64.71.137.241
B;241200;5.122.0.0;18;[20/0];via 64.71.137.241
B;280800;5.122.0.0;20;[20/0];via 64.71.137.241
B;280800;5.122.16.0;20;[20/0];via 64.71.137.241
B;237600;5.122.32.0;20;[20/0];via 64.71.137.241
B;237600;5.122.48.0;20;[20/0];via 64.71.137.241
B;241200;5.122.64.0;18;[20/0];via 64.71.137.241
B;241200;5.122.64.0;20;[20/0];via 64.71.137.241
B;237600;5.122.80.0;20;[20/0];via 64.71.137.241
B;241200;5.122.96.0;20;[20/0];via 64.71.137.241
B;241200;5.122.112.0;20;[20/0];via 64.71.137.241
B;241200;5.122.128.0;18;[20/0];via 64.71.137.241
B;237600;5.122.128.0;20;[20/0];via 64.71.137.241
B;237600;5.122.144.0;20;[20/0];via 64.71.137.241
B;237600;5.122.160.0;20;[20/0];via 64.71.137.241
B;237600;5.122.176.0;20;[20/0];via 64.71.137.241
B;198000;5.122.192.0;18;[20/0];via 64.71.137.241
B;237600;5.122.192.0;20;[20/0];via 64.71.137.241
B;237600;5.122.208.0;20;[20/0];via 64.71.137.241
B;237600;5.122.224.0;20;[20/0];via 64.71.137.241
B;237600;5.122.240.0;20;[20/0];via 64.71.137.241
B;47080;5.123.0.0;16;[20/0];via 4.68.4.46
B;77362;5.123.0.0;18;[20/0];via 4.68.4.46
B;5139;5.123.0.0;20;[20/10];via 89.149.178.10
B;5139;5.123.16.0;20;[20/10];via 89.149.178.10
B;5139;5.123.32.0;20;[20/10];via 89.149.178.10
B;5139;5.123.48.0;20;[20/10];via 89.149.178.10
B;69278;5.123.64.0;18;[20/0];via 4.68.4.46
B;77362;5.123.64.0;20;[20/0];via 4.68.4.46
B;5139;5.123.80.0;20;[20/10];via 89.149.178.10
B;5139;5.123.96.0;20;[20/10];via 89.149.178.10
B;77362;5.123.112.0;20;[20/0];via 4.68.4.46
B;47080;5.123.128.0;18;[20/0];via 4.68.4.46
B;777600;5.123.128.0;20;[20/0];via 202.232.0.2
B;777600;5.123.144.0;20;[20/0];via 202.232.0.2
B;777600;5.123.160.0;20;[20/0];via 202.232.0.2
B;777600;5.123.176.0;20;[20/0];via 202.232.0.2
B;69278;5.123.192.0;18;[20/0];via 4.68.4.46
B;47080;5.123.192.0;20;[20/0];via 4.68.4.46
B;47080;5.123.208.0;20;[20/0];via 4.68.4.46
B;777600;5.123.224.0;20;[20/0];via 202.232.0.2
B;777600;5.123.240.0;20;[20/0];via 202.232.0.2
B;69278;5.124.0.0;16;[20/0];via 4.68.4.46
B;77362;5.124.0.0;18;[20/0];via 4.68.4.46
B;5139;5.124.0.0;20;[20/10];via 89.149.178.10
B;5139;5.124.16.0;20;[20/10];via 89.149.178.10
B;5139;5.124.32.0;20;[20/10];via 89.149.178.10
B;5139;5.124.48.0;20;[20/10];via 89.149.178.10
B;69278;5.124.64.0;18;[20/0];via 4.68.4.46
B;77362;5.124.64.0;20;[20/0];via 4.68.4.46
B;77362;5.124.80.0;20;[20/0];via 4.68.4.46
B;77362;5.124.96.0;20;[20/0];via 4.68.4.46
B;5139;5.124.112.0;20;[20/10];via 89.149.178.10
B;47080;5.124.128.0;18;[20/0];via 4.68.4.46
B;77362;5.124.128.0;20;[20/0];via 4.68.4.46
B;77362;5.124.144.0;20;[20/0];via 4.68.4.46
B;77362;5.124.160.0;20;[20/0];via 4.68.4.46
B;77362;5.124.176.0;20;[20/0];via 4.68.4.46
B;69278;5.124.192.0;18;[20/0];via 4.68.4.46
B;47080;5.124.192.0;20;[20/0];via 4.68.4.46
B;47080;5.124.208.0;20;[20/0];via 4.68.4.46
B;47080;5.124.224.0;20;[20/0];via 4.68.4.46
B;77362;5.124.240.0;20;[20/0];via 4.68.4.46
B;327600;5.125.0.0;16;[20/0];via 64.71.137.241
B;327600;5.125.0.0;18;[20/0];via 64.71.137.241
B;183600;5.125.0.0;20;[20/0];via 12.0.1.63
B;5139;5.125.16.0;20;[20/10];via 89.149.178.10
B;183600;5.125.32.0;20;[20/0];via 12.0.1.63
B;183600;5.125.48.0;20;[20/0];via 4.68.4.46
B;5139;5.125.64.0;18;[20/10];via 89.149.178.10
B;183600;5.125.64.0;20;[20/0];via 12.0.1.63
B;183600;5.125.80.0;20;[20/0];via 12.0.1.63
B;183600;5.125.96.0;20;[20/0];via 12.0.1.63
B;15724;5.125.112.0;20;[20/0];via 64.71.137.241
B;327600;5.125.128.0;18;[20/0];via 64.71.137.241
B;183600;5.125.128.0;20;[20/0];via 4.68.4.46
B;183600;5.125.144.0;20;[20/0];via 4.68.4.46
B;777600;5.125.160.0;20;[20/0];via 64.71.137.241
B;777600;5.125.176.0;20;[20/0];via 64.71.137.241
B;183600;5.125.192.0;18;[20/0];via 4.68.4.46
B;183600;5.125.192.0;20;[20/0];via 12.0.1.63
B;15724;5.125.208.0;20;[20/0];via 64.71.137.241
B;183600;5.125.224.0;20;[20/0];via 12.0.1.63
B;183600;5.125.240.0;20;[20/0];via 12.0.1.63
B;457200;5.126.0.0;16;[20/0];via 94.142.247.3
B;5139;5.126.0.0;20;[20/10];via 89.149.178.10
B;5139;5.126.16.0;20;[20/10];via 89.149.178.10
B;183600;5.126.32.0;20;[20/0];via 4.68.4.46
B;183600;5.126.48.0;20;[20/0];via 4.68.4.46
B;183600;5.126.64.0;18;[20/0];via 4.68.4.46
B;183600;5.126.64.0;20;[20/0];via 12.0.1.63
B;183600;5.126.80.0;20;[20/0];via 12.0.1.63
B;15724;5.126.96.0;20;[20/0];via 64.71.137.241
B;15724;5.126.112.0;20;[20/0];via 64.71.137.241
B;327600;5.126.128.0;18;[20/0];via 64.71.137.241
B;183600;5.126.128.0;20;[20/0];via 4.68.4.46
B;183600;5.126.144.0;20;[20/0];via 4.68.4.46
B;777600;5.126.160.0;20;[20/0];via 64.71.137.241
B;777600;5.126.176.0;20;[20/0];via 64.71.137.241
B;777600;5.126.192.0;18;[20/0];via 64.71.137.241
B;183600;5.126.192.0;20;[20/0];via 12.0.1.63
B;183600;5.126.208.0;20;[20/0];via 12.0.1.63
B;5139;5.126.224.0;20;[20/10];via 89.149.178.10
B;183600;5.126.240.0;20;[20/0];via 4.68.4.46
B;77344;5.127.0.0;16;[20/0];via 64.71.137.241
B;237600;5.127.0.0;18;[20/0];via 64.71.137.241
B;237600;5.127.0.0;20;[20/0];via 64.71.137.241
B;237600;5.127.16.0;20;[20/0];via 64.71.137.241
B;77344;5.127.32.0;20;[20/0];via 64.71.137.241
B;77344;5.127.48.0;20;[20/0];via 64.71.137.241
B;140400;5.127.64.0;18;[20/0];via 64.71.137.241
B;77344;5.127.64.0;20;[20/0];via 64.71.137.241
B;77344;5.127.80.0;20;[20/0];via 64.71.137.241
B;237600;5.127.96.0;20;[20/0];via 64.71.137.241
B;237600;5.127.112.0;20;[20/0];via 64.71.137.241
B;77344;5.127.128.0;18;[20/0];via 64.71.137.241
B;140400;5.127.128.0;20;[20/0];via 64.71.137.241
B;140400;5.127.144.0;20;[20/0];via 64.71.137.241
B;77344;5.127.160.0;20;[20/0];via 64.71.137.241
B;77344;5.127.176.0;20;[20/0];via 64.71.137.241
B;77344;5.127.192.0;18;[20/0];via 64.71.137.241
B;140400;5.127.192.0;20;[20/0];via 64.71.137.241
B;140400;5.127.208.0;20;[20/0];via 64.71.137.241
B;77344;5.127.224.0;20;[20/0];via 64.71.137.241
B;77344;5.127.240.0;20;[20/0];via 64.71.137.241
B;1641600;5.128.0.0;16;[20/0];via 64.71.137.241
B;327600;5.129.0.0;17;[20/0];via 64.71.137.241
B;327600;5.129.128.0;19;[20/0];via 64.71.137.241
B;1641600;5.129.176.0;22;[20/0];via 4.68.4.46
B;1641600;5.129.176.0;24;[20/0];via 4.68.4.46
B;1641600;5.129.177.0;24;[20/0];via 202.232.0.2
B;1641600;5.129.178.0;24;[20/0];via 4.68.4.46
B;1641600;5.129.179.0;24;[20/0];via 202.232.0.2
B;298800;5.129.180.0;24;[20/0];via 202.232.0.2
B;327600;5.129.181.0;24;[20/0];via 64.71.137.241
B;1641600;5.129.182.0;23;[20/0];via 4.68.4.46
B;1641600;5.129.182.0;24;[20/0];via 4.68.4.46
B;1641600;5.129.183.0;24;[20/0];via 4.68.4.46
B;327600;5.129.184.0;23;[20/0];via 64.71.137.241
B;327600;5.129.186.0;24;[20/0];via 64.71.137.241
B;1641600;5.129.187.0;24;[20/0];via 4.68.4.46
B;1641600;5.129.188.0;22;[20/0];via 4.68.4.46
B;1641600;5.129.188.0;24;[20/0];via 4.68.4.46
B;1641600;5.129.189.0;24;[20/0];via 4.68.4.46
B;1641600;5.129.190.0;24;[20/0];via 4.68.4.46
B;1641600;5.129.191.0;24;[20/0];via 4.68.4.46
B;147600;5.129.192.0;19;[20/0];via 217.192.89.50
B;147600;5.129.192.0;20;[20/0];via 217.192.89.50
B;147600;5.129.208.0;20;[20/0];via 217.192.89.50
B;144000;5.129.224.0;19;[20/0];via 217.192.89.50
B;147600;5.129.224.0;20;[20/0];via 217.192.89.50
B;147600;5.129.240.0;20;[20/0];via 217.192.89.50
B;277200;5.130.0.0;16;[20/0];via 64.71.137.241
B;298800;5.130.166.0;24;[20/0];via 202.232.0.2
B;277200;5.131.240.0;20;[20/0];via 64.71.137.241
B;1641600;5.131.251.0;24;[20/0];via 4.68.4.46
B;277200;5.131.253.0;24;[20/0];via 202.232.0.2
B;126000;5.132.0.0;17;[20/0];via 64.71.137.241
B;1123200;5.132.137.0;24;[20/0];via 94.142.247.3
B;1123200;5.132.157.0;24;[20/0];via 4.68.4.46
B;691200;5.132.158.0;24;[20/0];via 64.71.137.241
B;1123200;5.132.159.0;24;[20/0];via 4.68.4.46
B;1123200;5.132.160.0;24;[20/0];via 4.68.4.46
B;1123200;5.132.161.0;24;[20/0];via 94.142.247.3
B;1123200;5.132.162.0;23;[20/0];via 94.142.247.3
B;1555200;5.132.189.0;24;[20/0];via 64.71.137.241
B;1123200;5.132.190.0;24;[20/0];via 94.142.247.3
B;1123200;5.132.191.0;24;[20/0];via 4.68.4.46
B;1123200;5.132.192.0;19;[20/0];via 94.142.247.3
B;1123200;5.132.194.0;24;[20/0];via 94.142.247.3
B;1123200;5.132.195.0;24;[20/0];via 94.142.247.3
B;1123200;5.132.196.0;24;[20/0];via 94.142.247.3
B;1123200;5.132.198.0;24;[20/0];via 64.71.137.241
B;1123200;5.132.200.0;22;[20/0];via 94.142.247.3
B;1123200;5.132.204.0;23;[20/0];via 94.142.247.3
B;1123200;5.132.205.0;24;[20/0];via 64.71.137.241
B;1123200;5.132.206.0;23;[20/0];via 94.142.247.3
B;1123200;5.132.208.0;22;[20/0];via 64.71.137.241
B;1123200;5.132.212.0;22;[20/0];via 64.71.137.241
B;1123200;5.132.216.0;22;[20/0];via 94.142.247.3
B;1123200;5.132.220.0;22;[20/0];via 94.142.247.3
B;1123200;5.132.224.0;20;[20/0];via 94.142.247.3
B;1123200;5.132.224.0;22;[20/0];via 94.142.247.3
B;1123200;5.132.228.0;22;[20/0];via 94.142.247.3
B;1123200;5.132.232.0;22;[20/0];via 94.142.247.3
B;1123200;5.132.236.0;22;[20/0];via 94.142.247.3
B;1123200;5.132.240.0;21;[20/0];via 94.142.247.3
B;1123200;5.132.240.0;22;[20/0];via 94.142.247.3
B;1123200;5.132.244.0;22;[20/0];via 94.142.247.3
B;428400;5.132.248.0;23;[20/0];via 64.71.137.241
B;604800;5.132.254.0;23;[20/0];via 64.71.137.241
B;691200;5.133.0.0;21;[20/0];via 4.68.4.46
B;1728000;5.133.8.0;24;[20/0];via 64.71.137.241
B;1728000;5.133.9.0;24;[20/0];via 64.71.137.241
B;1728000;5.133.10.0;24;[20/0];via 64.71.137.241
B;1728000;5.133.11.0;24;[20/0];via 64.71.137.241
B;1728000;5.133.12.0;24;[20/0];via 64.71.137.241
B;1728000;5.133.13.0;24;[20/0];via 64.71.137.241
B;1728000;5.133.14.0;24;[20/0];via 64.71.137.241
B;1728000;5.133.15.0;24;[20/0];via 64.71.137.241
B;1728000;5.133.16.0;21;[20/0];via 64.71.137.241
B;1468800;5.133.32.0;21;[20/0];via 217.192.89.50
B;1641600;5.133.40.0;21;[20/0];via 64.71.137.241
B;140400;5.133.48.0;22;[20/0];via 64.71.137.241
B;1209600;5.133.54.0;23;[20/0];via 4.68.4.46
B;212400;5.133.55.0;24;[20/0];via 4.68.4.46
B;241200;5.133.56.0;22;[20/0];via 4.68.4.46
B;1209600;5.133.56.0;23;[20/0];via 4.68.4.46
B;126000;5.133.56.0;24;[20/0];via 64.71.137.241
B;126000;5.133.57.0;24;[20/0];via 64.71.137.241
B;1209600;5.133.58.0;23;[20/0];via 4.68.4.46
B;126000;5.133.58.0;24;[20/10];via 89.149.178.10
B;126000;5.133.59.0;24;[20/10];via 89.149.178.10
B;604800;5.133.60.0;24;[20/0];via 4.68.4.46
B;140400;5.133.61.0;24;[20/0];via 64.71.137.241
B;140400;5.133.62.0;24;[20/0];via 64.71.137.241
B;140400;5.133.63.0;24;[20/0];via 64.71.137.241
B;1641600;5.133.64.0;24;[20/0];via 217.192.89.50
B;1641600;5.133.65.0;24;[20/0];via 64.71.137.241
B;1641600;5.133.66.0;24;[20/0];via 64.71.137.241
B;41542;5.133.68.0;22;[20/0];via 217.192.89.50
B;169200;5.133.72.0;22;[20/10];via 89.149.178.10
B;169200;5.133.74.0;24;[20/10];via 89.149.178.10
B;1641600;5.133.75.0;24;[20/0];via 202.232.0.2
B;60048;5.133.76.0;22;[20/0];via 202.232.0.2
B;1641600;5.133.80.0;22;[20/0];via 202.232.0.2
B;864000;5.133.84.0;22;[20/0];via 94.142.247.3
B;1641600;5.133.84.0;24;[20/0];via 64.71.137.241
B;604800;5.133.88.0;22;[20/0];via 4.68.4.46
B;604800;5.133.92.0;24;[20/0];via 217.192.89.50
B;604800;5.133.93.0;24;[20/0];via 217.192.89.50
B;604800;5.133.94.0;24;[20/0];via 217.192.89.50
B;604800;5.133.95.0;24;[20/0];via 217.192.89.50
B;1468800;5.133.96.0;22;[20/0];via 64.71.137.241
B;1468800;5.133.96.0;24;[20/0];via 64.71.137.241
B;1468800;5.133.97.0;24;[20/0];via 64.71.137.241
B;1468800;5.133.98.0;24;[20/0];via 64.71.137.241
B;1468800;5.133.99.0;24;[20/0];via 64.71.137.241
B;1296000;5.133.104.0;22;[20/0];via 217.192.89.50
B;1641600;5.133.108.0;24;[20/0];via 64.71.137.241
B;594000;5.133.109.0;24;[20/0];via 217.192.89.50
B;691200;5.133.110.0;24;[20/0];via 64.71.137.241
B;5383;5.133.111.0;24;[20/0];via 217.192.89.50
B;284400;5.133.112.0;24;[20/0];via 12.0.1.63
B;223200;5.133.113.0;24;[20/0];via 64.71.137.241
B;212400;5.133.114.0;24;[20/0];via 64.71.137.241
B;1641600;5.133.115.0;24;[20/0];via 4.68.4.46
B;66960;5.133.120.0;22;[20/0];via 4.68.4.46
B;1641600;5.133.124.0;22;[20/0];via 217.192.89.50
B;1641600;5.133.128.0;19;[20/0];via 4.68.4.46
B;237600;5.133.160.0;24;[20/0];via 64.71.137.241
B;237600;5.133.161.0;24;[20/0];via 64.71.137.241
B;777600;5.133.162.0;24;[20/0];via 64.71.137.241
B;777600;5.133.163.0;24;[20/0];via 64.71.137.241
B;777600;5.133.164.0;24;[20/0];via 64.71.137.241
