Zdroj;čas;prefix address;prefix mask;metrika;next-hop;;;
B;2w6d;8.47.32.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;1w5d;8.47.34.0;24;[20/0];via 4.68.4.46;1w5d;288:00:00;1036800
B;2w6d;8.47.35.0;24;[20/0];via 154.11.12.212;2w6d;480:00:00;1728000
B;2w6d;8.47.37.0;24;[20/0];via 64.71.137.241;2w6d;480:00:00;1728000
B;2w6d;8.47.39.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.47.40.0;24;[20/0];via 154.11.12.212;2w6d;480:00:00;1728000
B;2w6d;8.47.45.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w1d;8.47.51.0;24;[20/0];via 4.68.4.46;2w1d;360:00:00;1296000
B;2w6d;8.47.63.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;6w3d;8.47.67.0;24;[20/0];via 12.0.1.63;6w3d;1080:00:00;3888000
B;2d12h;8.47.69.0;24;[20/0];via 64.71.137.241;2d12h;60:00:00;216000
B;1w1d;8.47.71.0;24;[20/0];via 4.68.4.46;1w1d;192:00:00;691200
B;2w6d;8.47.80.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w5d;8.47.82.0;23;[20/0];via 4.68.4.46;2w5d;456:00:00;1641600
B;2w2d;8.47.87.0;24;[20/0];via 4.68.4.46;2w2d;384:00:00;1382400
B;6d09h;8.47.124.0;29;[20/0];via 162.250.137.254;6d09h;153:00:00;550800
B;2w6d;8.48.0.0;12;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.48.32.0;20;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;1d23h;8.48.64.0;21;[20/10];via 89.149.178.10;1d23h;47:00:00;169200
B;2w6d;8.48.81.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;3d12h;8.48.82.0;23;[20/0];via 154.11.12.212;3d12h;84:00:00;302400
B;6d06h;8.48.84.0;24;[20/0];via 12.0.1.63;6d06h;150:00:00;540000
B;2w6d;8.48.85.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.48.86.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.48.88.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;3w3d;8.48.89.0;24;[20/420];via 144.228.241.130;3w3d;576:00:00;2073600
B;2w6d;8.48.90.0;24;[20/0];via 64.71.137.241;2w6d;480:00:00;1728000
B;2w6d;8.48.91.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2d20h;8.48.92.0;24;[20/5251];via 208.51.134.254;2d20h;68:00:00;244800
B;2w6d;8.48.112.0;22;[20/0];via 64.71.137.241;2w6d;480:00:00;1728000
B;2w6d;8.48.112.0;24;[20/0];via 64.71.137.241;2w6d;480:00:00;1728000
B;2w6d;8.48.113.0;24;[20/0];via 64.71.137.241;2w6d;480:00:00;1728000
B;2w6d;8.48.114.0;24;[20/0];via 64.71.137.241;2w6d;480:00:00;1728000
B;2w6d;8.48.130.0;24;[20/0];via 12.0.1.63;2w6d;480:00:00;1728000
B;1w1d;8.48.131.0;24;[20/0];via 4.68.4.46;1w1d;192:00:00;691200
B;6d05h;8.48.132.0;24;[20/0];via 4.68.4.46;6d05h;149:00:00;536400
B;2d04h;8.48.133.0;24;[20/0];via 4.68.4.46;2d04h;52:00:00;187200
B;2w6d;8.48.134.0;24;[20/0];via 12.0.1.63;2w6d;480:00:00;1728000
B;1w4d;8.48.137.0;24;[20/394];via 144.228.241.130;1w4d;264:00:00;950400
B;2w6d;8.48.138.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.48.143.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.48.225.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;1w1d;8.49.153.216;29;[20/0];via 162.250.137.254;1w1d;192:00:00;691200
B;2w1d;8.49.216.0;24;[20/0];via 12.0.1.63;2w1d;360:00:00;1296000
B;6d14h;8.50.17.0;24;[20/155];via 144.228.241.130;6d14h;158:00:00;568800
B;10:05:59;8.51.0.0;18;[20/0];via 212.66.96.126;10:05:59;10:05:59;36359
B;3d07h;8.60.130.0;24;[20/0];via 12.0.1.63;3d07h;79:00:00;284400
B;3d07h;8.60.131.0;24;[20/0];via 12.0.1.63;3d07h;79:00:00;284400
B;3d07h;8.60.135.0;24;[20/0];via 12.0.1.63;3d07h;79:00:00;284400
B;2w6d;8.64.0.0;12;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.64.32.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.64.33.0;24;[20/420];via 144.228.241.130;2w6d;480:00:00;1728000
B;2w6d;8.64.34.0;24;[20/420];via 144.228.241.130;2w6d;480:00:00;1728000
B;2w6d;8.64.35.0;24;[20/420];via 144.228.241.130;2w6d;480:00:00;1728000
B;2w2d;8.64.40.0;21;[20/0];via 206.24.210.80;2w2d;384:00:00;1382400
B;20:24:55;8.129.0.0;16;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:56;8.129.0.0;17;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.129.128.0;17;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:55;8.130.0.0;15;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:56;8.130.0.0;16;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.131.0.0;16;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:55;8.132.0.0;15;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.132.0.0;16;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.133.0.0;16;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.134.0.0;16;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:56;8.134.0.0;17;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.134.128.0;17;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:55;8.134.240.0;23;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.134.242.0;23;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.134.244.0;23;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.134.246.0;23;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.135.0.0;16;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:56;8.135.0.0;17;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.135.128.0;17;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:55;8.136.0.0;16;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.136.0.0;17;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.136.128.0;17;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;2w5d;8.137.0.0;16;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;20:24:58;8.137.0.0;17;[20/0];via 12.0.1.63;20:24:58;20:24:58;73498
B;20:24:58;8.137.128.0;17;[20/0];via 12.0.1.63;20:24:58;20:24:58;73498
B;20:24:55;8.138.0.0;16;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:56;8.138.0.0;17;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:53;8.138.54.0;24;[20/0];via 12.0.1.63;20:24:53;20:24:53;73493
B;20:24:56;8.138.128.0;17;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:55;8.139.0.0;16;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.139.0.0;17;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.139.128.0;17;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.140.0.0;14;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:56;8.140.0.0;15;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.141.192.0;22;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.141.200.0;21;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.142.0.0;15;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.144.0.0;14;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.144.0.0;15;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:56;8.146.0.0;15;[20/0];via 12.0.1.63;20:24:56;20:24:56;73496
B;20:24:53;8.147.0.0;24;[20/0];via 12.0.1.63;20:24:53;20:24:53;73493
B;20:24:55;8.148.0.0;19;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.148.0.0;20;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;20:24:55;8.148.16.0;20;[20/0];via 12.0.1.63;20:24:55;20:24:55;73495
B;2w6d;8.192.0.0;12;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w1d;8.192.28.0;24;[20/0];via 12.0.1.63;2w1d;360:00:00;1296000
B;2w6d;8.192.40.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.192.156.0;24;[20/0];via 12.0.1.63;2w6d;480:00:00;1728000
B;2w6d;8.192.158.0;24;[20/0];via 12.0.1.63;2w6d;480:00:00;1728000
B;1w0d;8.192.172.0;24;[20/0];via 12.0.1.63;1w0d;168:00:00;604800
B;1w0d;8.192.173.0;24;[20/0];via 12.0.1.63;1w0d;168:00:00;604800
B;6w6d;8.193.4.0;24;[20/0];via 206.24.210.80;6w6d;1152:00:00;4147200
B;6w6d;8.193.5.0;24;[20/0];via 206.24.210.80;6w6d;1152:00:00;4147200
B;2w6d;8.193.12.0;23;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w2d;8.193.12.0;24;[20/0];via 206.24.210.80;2w2d;384:00:00;1382400
B;2w2d;8.193.13.0;24;[20/0];via 206.24.210.80;2w2d;384:00:00;1382400
B;2w5d;8.208.0.0;16;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.208.0.0;17;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.208.0.0;18;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.208.0.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.208.32.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.208.128.0;17;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;1w2d;8.209.0.0;19;[20/0];via 64.71.137.241;1w2d;216:00:00;777600
B;1w2d;8.209.0.0;20;[20/0];via 64.71.137.241;1w2d;216:00:00;777600
B;1w2d;8.209.16.0;20;[20/0];via 64.71.137.241;1w2d;216:00:00;777600
B;2w5d;8.209.36.0;23;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;2w5d;8.209.36.0;24;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;2w5d;8.209.37.0;24;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;2w5d;8.209.38.0;23;[20/0];via 4.68.4.46;2w5d;456:00:00;1641600
B;2w5d;8.209.38.0;24;[20/0];via 4.68.4.46;2w5d;456:00:00;1641600
B;2w5d;8.209.39.0;24;[20/0];via 4.68.4.46;2w5d;456:00:00;1641600
B;2w5d;8.209.40.0;22;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;3d23h;8.209.40.0;23;[20/0];via 4.68.4.46;3d23h;95:00:00;342000
B;3d23h;8.209.42.0;23;[20/0];via 4.68.4.46;3d23h;95:00:00;342000
B;2w5d;8.209.44.0;22;[20/0];via 114.31.199.16;2w5d;456:00:00;1641600
B;2w5d;8.209.44.0;23;[20/0];via 114.31.199.16;2w5d;456:00:00;1641600
B;2w5d;8.209.46.0;23;[20/0];via 114.31.199.16;2w5d;456:00:00;1641600
B;2w5d;8.209.48.0;20;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.209.48.0;21;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.209.56.0;21;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;6d07h;8.209.64.0;18;[20/0];via 64.71.137.241;6d07h;151:00:00;543600
B;6d07h;8.209.64.0;19;[20/0];via 64.71.137.241;6d07h;151:00:00;543600
B;6d07h;8.209.96.0;19;[20/0];via 64.71.137.241;6d07h;151:00:00;543600
B;4d04h;8.209.122.0;24;[20/0];via 12.0.1.63;4d04h;100:00:00;360000
B;1w2d;8.209.128.0;18;[20/0];via 64.71.137.241;1w2d;216:00:00;777600
B;1w2d;8.209.128.0;19;[20/0];via 64.71.137.241;1w2d;216:00:00;777600
B;1w2d;8.209.160.0;19;[20/0];via 64.71.137.241;1w2d;216:00:00;777600
B;2w5d;8.209.192.0;18;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.209.192.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.209.224.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;5:01:19;8.210.0.0;16;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;5:01:19;8.210.0.0;17;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;5:01:19;8.210.128.0;17;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;5:01:19;8.210.240.0;24;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;6d07h;8.211.0.0;17;[20/0];via 64.71.137.241;6d07h;151:00:00;543600
B;6d07h;8.211.0.0;18;[20/0];via 64.71.137.241;6d07h;151:00:00;543600
B;6d07h;8.211.64.0;18;[20/0];via 64.71.137.241;6d07h;151:00:00;543600
B;2w5d;8.211.128.0;18;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.211.128.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.211.160.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.211.192.0;18;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.211.192.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.211.224.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.211.228.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.211.229.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.211.230.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.211.231.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;5:01:19;8.212.0.0;17;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;5:01:19;8.212.0.0;18;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;3d01h;8.212.32.0;24;[20/0];via 64.71.137.241;3d01h;73:00:00;262800
B;5:01:19;8.212.64.0;18;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;2w5d;8.212.93.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.212.100.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.212.101.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.212.102.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.212.103.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.212.128.0;18;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;3d23h;8.212.128.0;19;[20/0];via 4.68.4.46;3d23h;95:00:00;342000
B;3d23h;8.212.160.0;19;[20/0];via 4.68.4.46;3d23h;95:00:00;342000
B;2w5d;8.212.184.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.212.185.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.212.186.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.212.187.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.212.192.0;18;[20/0];via 114.31.199.16;2w5d;456:00:00;1641600
B;2w5d;8.212.192.0;19;[20/0];via 114.31.199.16;2w5d;456:00:00;1641600
B;2w5d;8.212.224.0;19;[20/0];via 114.31.199.16;2w5d;456:00:00;1641600
B;4d04h;8.213.0.0;17;[20/0];via 12.0.1.63;4d04h;100:00:00;360000
B;2w2d;8.213.0.0;18;[20/0];via 64.71.137.241;2w2d;384:00:00;1382400
B;2w2d;8.213.64.0;18;[20/0];via 64.71.137.241;2w2d;384:00:00;1382400
B;2w5d;8.213.128.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.213.128.0;20;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.213.144.0;20;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.213.160.0;21;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;2w5d;8.213.160.0;22;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;2w5d;8.213.164.0;22;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;2w5d;8.213.192.0;18;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;2w5d;8.213.192.0;19;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;2w5d;8.213.224.0;19;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;2w5d;8.213.251.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w2d;8.213.252.0;24;[20/0];via 4.68.4.46;2w2d;384:00:00;1382400
B;4:47:04;8.214.0.0;16;[20/0];via 4.68.4.46;04:47:04;04:47:04;17224
B;2d08h;8.214.0.0;17;[20/0];via 64.71.137.241;2d08h;56:00:00;201600
B;2d08h;8.214.128.0;17;[20/0];via 64.71.137.241;2d08h;56:00:00;201600
B;2w5d;8.214.160.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.214.161.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.214.162.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.214.163.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.215.0.0;16;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;6:05:17;8.215.0.0;17;[20/0];via 114.31.199.16;06:05:17;06:05:17;21917
B;6:05:17;8.215.128.0;17;[20/0];via 114.31.199.16;06:05:17;06:05:17;21917
B;6:05:17;8.215.160.0;24;[20/0];via 114.31.199.16;06:05:17;06:05:17;21917
B;2w5d;8.216.0.0;17;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.216.0.0;18;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.216.64.0;18;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.216.69.0;24;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.216.76.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.216.77.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.216.78.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;2w5d;8.216.79.0;24;[20/0];via 217.192.89.50;2w5d;456:00:00;1641600
B;4:47:04;8.216.128.0;17;[20/0];via 4.68.4.46;04:47:04;04:47:04;17224
B;2d08h;8.216.128.0;18;[20/0];via 64.71.137.241;2d08h;56:00:00;201600
B;2d08h;8.216.192.0;18;[20/0];via 64.71.137.241;2d08h;56:00:00;201600
B;5:01:19;8.217.0.0;16;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;5:01:19;8.217.0.0;17;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;5:01:19;8.217.128.0;17;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;5:01:19;8.218.0.0;16;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;5:01:19;8.218.0.0;17;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;5:01:19;8.218.128.0;17;[20/0];via 64.71.137.241;05:01:19;05:01:19;18079
B;4:47:04;8.219.0.0;16;[20/0];via 4.68.4.46;04:47:04;04:47:04;17224
B;2d08h;8.219.0.0;17;[20/0];via 64.71.137.241;2d08h;56:00:00;201600
B;2d08h;8.219.128.0;17;[20/0];via 64.71.137.241;2d08h;56:00:00;201600
B;2w5d;8.220.0.0;18;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;2w5d;8.220.0.0;19;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;2w5d;8.220.32.0;19;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;6d07h;8.220.64.0;18;[20/0];via 64.71.137.241;6d07h;151:00:00;543600
B;6d07h;8.220.64.0;19;[20/0];via 64.71.137.241;6d07h;151:00:00;543600
B;6d07h;8.220.96.0;19;[20/0];via 64.71.137.241;6d07h;151:00:00;543600
B;2w5d;8.220.128.0;18;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;3d23h;8.220.128.0;19;[20/0];via 4.68.4.46;3d23h;95:00:00;342000
B;3d23h;8.220.147.0;24;[20/0];via 4.68.4.46;3d23h;95:00:00;342000
B;3d23h;8.220.160.0;19;[20/0];via 4.68.4.46;3d23h;95:00:00;342000
B;2w5d;8.220.192.0;18;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.220.192.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.220.224.0;19;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.220.229.0;24;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.221.0.0;17;[20/0];via 4.68.4.46;2w5d;456:00:00;1641600
B;2w5d;8.221.0.0;18;[20/0];via 4.68.4.46;2w5d;456:00:00;1641600
B;2w5d;8.221.64.0;18;[20/0];via 4.68.4.46;2w5d;456:00:00;1641600
B;2w5d;8.221.128.0;17;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.221.128.0;18;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.221.192.0;18;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.222.0.0;20;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;2w5d;8.222.0.0;21;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;2w5d;8.222.8.0;21;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;2w5d;8.222.16.0;20;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;3d23h;8.222.16.0;21;[20/0];via 4.68.4.46;3d23h;95:00:00;342000
B;3d23h;8.222.24.0;21;[20/0];via 4.68.4.46;3d23h;95:00:00;342000
B;2w5d;8.222.32.0;20;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;6:05:17;8.222.32.0;21;[20/0];via 114.31.199.16;06:05:17;06:05:17;21917
B;6:05:17;8.222.40.0;21;[20/0];via 114.31.199.16;06:05:17;06:05:17;21917
B;2w5d;8.222.48.0;20;[20/0];via 12.0.1.63;2w5d;456:00:00;1641600
B;2w5d;8.222.48.0;21;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;2w5d;8.222.56.0;21;[20/0];via 202.232.0.2;2w5d;456:00:00;1641600
B;2w5d;8.222.64.0;20;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.222.64.0;21;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.222.72.0;21;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.222.80.0;20;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.222.80.0;21;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;2w5d;8.222.88.0;21;[20/0];via 64.71.137.241;2w5d;456:00:00;1641600
B;4:47:04;8.222.128.0;17;[20/0];via 4.68.4.46;04:47:04;04:47:04;17224
B;2d08h;8.222.128.0;18;[20/0];via 64.71.137.241;2d08h;56:00:00;201600
B;2d08h;8.222.192.0;18;[20/0];via 64.71.137.241;2d08h;56:00:00;201600
B;2w6d;8.224.0.0;11;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.224.0.0;12;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.224.5.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.224.10.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.224.11.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.224.32.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.224.33.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.224.34.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w5d;8.224.49.0;24;[20/0];via 4.68.4.46;2w5d;456:00:00;1641600
B;2w6d;8.224.99.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;1w2d;8.224.179.0;24;[20/0];via 154.11.12.212;1w2d;216:00:00;777600
B;2w6d;8.224.240.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;6w6d;8.225.98.0;24;[20/0];via 206.24.210.80;6w6d;1152:00:00;4147200
B;6w6d;8.225.99.0;24;[20/0];via 206.24.210.80;6w6d;1152:00:00;4147200
B;1w6d;8.225.161.0;24;[20/0];via 64.71.137.241;1w6d;312:00:00;1123200
B;2w6d;8.225.179.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.225.186.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.225.187.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;12:06:38;8.225.193.0;24;[20/10];via 89.149.178.10;12:06:38;12:06:38;43598
B;2w6d;8.225.194.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.225.195.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;1w1d;8.225.224.0;24;[20/0];via 4.68.4.46;1w1d;192:00:00;691200
B;2w6d;8.225.232.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.225.238.0;24;[20/0];via 4.68.4.46;2w6d;480:00:00;1728000
B;2w6d;8.225.240.0;22;[20/0];via 64.71.137.241;2w6d;480:00:00;1728000
B;1w0d;8.226.0.0;23;[20/0];via 64.71.137.241;1w0d;168:00:00;604800
B;4w2d;8.238.70.0;24;[20/0];via 202.232.0.2;4w2d;720:00:00;2592000
B;3d07h;8.238.90.0;24;[20/0];via 12.0.1.63;3d07h;79:00:00;284400
B;3d07h;8.238.91.0;24;[20/0];via 12.0.1.63;3d07h;79:00:00;284400
